TIME,PRESS FILTER [hpa],HEIGHT FILTER [m],PRESS RAW [hpa],HEIGHT RAW [m],ACCEL [m/s2],SPEED [m/s],EVENT,EVENT,VOLT. CHANNEL,VOLTAGE [V]
27.44,93286.1875,371.2900085,93288,371.1287537,-18.5409,-5.422607422,0,PAD,3,8.119999058
27.465,93288.05469,371.1238708,93288,371.1287537,-19.0314,-5.397119141,0,PAD,4,0.482825174
27.49,93289.46875,370.9981384,93295,370.5057678,-19.0314,-5.411669922,0,PAD,5,8.13982309
27.515,93291.32031,370.8336487,93290,370.9508362,-19.0314,-5.373291016,0,PAD,1,8.136680301
27.54,93293.39063,370.6492615,93304,369.7049255,-19.0314,-5.428222656,0,PAD,2,0.493495344
27.565,93294.71094,370.5315247,93301,369.9720154,-18.5409,-5.441894531,0,PAD,3,8.125334143
27.59,93296.5,370.372467,93301,369.9720154,-18.5409,-5.439648438,0,PAD,4,0.498830428
27.615,93298.76563,370.170929,93315,368.7262268,-19.0314,-5.527734375,0,PAD,5,8.136680301
27.64,93301.07813,369.9650574,93306,369.5270081,-19.0314,-5.526757813,0,PAD,1,8.117823568
27.665,93303.28906,369.7683411,93306,369.5270081,-19.0314,-5.511181641,0,PAD,2,0.493495344
27.69,93305.69531,369.5538635,93301,369.9720154,-19.0314,-5.444482422,0,PAD,3,8.1226666
27.715,93307.35156,369.4066467,93306,369.5270081,-19.0314,-5.405664063,0,PAD,4,0.501497971
27.74,93309.26563,369.2362366,93311,369.0820007,-19.0314,-5.392236328,0,PAD,5,8.155537034
27.765,93311.21875,369.0626526,93306,369.5270081,-19.62,-5.328515625,0,PAD,1,8.127251935
27.79,93313.0625,368.8987732,93308,369.3491516,-19.62,-5.269921875,0,PAD,2,0.496162886
27.815,93314.53125,368.7676086,93306,369.5270081,-19.62,-5.186425781,0,PAD,3,8.1226666
27.84,93316.75,368.5704041,93324,367.9255676,-20.2086,-5.230224609,0,PAD,4,0.496162886
27.865,93318.53906,368.4113464,93324,367.9255676,-20.2086,-5.256347656,0,PAD,5,8.149251457
27.89,93320.74219,368.2151794,93322,368.1034241,-20.2086,-5.251074219,0,PAD,1,8.105252413
27.915,93322.60156,368.0497131,93318,368.459198,-20.2086,-5.202441406,0,PAD,2,0.498830428
27.94,93324.53125,367.8782654,93329,367.4806213,-20.2086,-5.225537109,0,PAD,3,8.119999058
27.965,93326.73438,367.6821594,93324,367.9255676,-19.62,-5.19453125,0,PAD,4,0.496162886
27.99,93329.03125,367.4773865,93329,367.4806213,-19.62,-5.189746094,0,PAD,5,8.136680301
28.015,93330.71094,367.3280334,93313,368.9041443,-19.62,-5.051220703,0,PAD,1,8.117823568
28.04,93332.53906,367.165741,93324,367.9255676,-19.0314,-4.99140625,0,PAD,2,0.498830428
28.065,93334.03906,367.0319519,93324,367.9255676,-19.62,-4.922949219,0,PAD,3,8.119999058
28.09,93335.99219,366.858429,93345,366.0567932,-19.62,-5.003710938,0,PAD,4,0.496162886
28.115,93337.75,366.7020569,93329,367.4806213,-19.62,-4.943408203,0,PAD,5,8.136680301
28.14,93338.98438,366.5918884,93324,367.9255676,-19.62,-4.837158203,0,PAD,1,8.102109624
28.165,93341.10156,366.4038391,93340,366.5016174,-20.2086,-4.845703125,0,PAD,2,0.496162886
28.19,93343.57813,366.1835632,93354,365.2563171,-20.2086,-4.945361328,0,PAD,3,8.119999058
28.215,93346.35938,365.9358826,93350,365.6124573,-20.2086,-4.992529297,0,PAD,4,0.493495344
28.24,93348.92188,365.7080994,93348,365.7903137,-20.2086,-5.007910156,0,PAD,5,8.13982309
28.265,93351.45313,365.4830017,93361,364.6336975,-20.2086,-5.106298828,0,PAD,1,8.120966357
28.29,93354.36719,365.2235413,93370,363.8332825,-20.2086,-5.249755859,0,PAD,2,0.490827801
28.315,93357.07031,364.9833679,93370,363.8332825,-20.2086,-5.36875,0,PAD,3,8.128001685
28.34,93360.07031,364.7164001,93364,364.3666687,-20.2086,-5.419384766,0,PAD,4,0.490827801
28.365,93362.49219,364.5010071,93366,364.1888733,-20.2086,-5.466552734,0,PAD,5,8.142965879
28.39,93365.13281,364.2662659,93375,363.3885193,-20.2086,-5.563134766,0,PAD,1,8.124109146
28.415,93367.73438,364.0346985,93370,363.8332825,-20.2086,-5.600488281,0,PAD,2,0.493495344
28.44,93370.49219,363.7892151,93382,362.7660217,-19.62,-5.709960938,0,PAD,3,8.13333677
28.465,93373.46094,363.5254822,93380,362.9438171,-19.62,-5.781152344,0,PAD,4,0.488160259
28.49,93375.99219,363.3004456,93385,362.499115,-19.62,-5.869628906,0,PAD,5,8.142965879
28.515,93378.14844,363.1087341,93385,362.499115,-19.62,-5.935693359,0,PAD,1,8.111537991
28.54,93380.77344,362.8750916,93385,362.499115,-19.62,-5.98203125,0,PAD,2,0.498830428
28.565,93382.72656,362.7015686,93375,363.3885193,-19.62,-5.934228516,0,PAD,3,8.1226666
28.59,93384.09375,362.5796814,93375,363.3885193,-19.62,-5.874804688,0,PAD,4,0.501497971
28.615,93385.70313,362.4367981,93391,361.9657898,-19.62,-5.924511719,0,PAD,5,8.149251457
28.64,93387.125,362.3100281,93378,363.1216125,-19.62,-5.857861328,0,PAD,1,8.120966357
28.665,93388.6875,362.1714783,93380,362.9438171,-19.62,-5.796289063,0,PAD,2,0.501497971
28.69,93390.04688,362.0506287,93391,361.9657898,-19.62,-5.806494141,0,PAD,3,8.119999058
28.715,93390.86719,361.9776306,93378,363.1216125,-19.62,-5.703710938,0,PAD,4,0.493495344
28.74,93392.27344,361.8525085,93384,362.5882874,-19.62,-5.639160156,0,PAD,5,8.142965879
28.765,93393.88281,361.7090759,93385,362.499115,-19.62,-5.571582031,0,PAD,1,8.124109146
28.79,93395.125,361.5990295,93391,361.9657898,-19.62,-5.540136719,0,PAD,2,0.496162886
28.815,93396.92188,361.4389954,93407,360.5432434,-19.62,-5.615673828,0,PAD,3,8.093323634
28.84,93399.54688,361.2059021,93396,361.5211487,-19.62,-5.588037109,0,PAD,4,0.496162886
28.865,93402.38281,360.9535217,93407,360.5432434,-19.62,-5.630517578,0,PAD,5,8.13982309
28.89,93404.69531,360.7478333,93407,360.5432434,-19.62,-5.655761719,0,PAD,1,8.117823568
28.915,93407,360.5432434,93412,360.0986633,-19.62,-5.701171875,0,PAD,2,0.498830428
28.94,93409.04688,360.3612366,93412,360.0986633,-19.62,-5.727734375,0,PAD,3,8.125334143
28.965,93412.09375,360.0900574,93428,358.6758118,-19.62,-5.8578125,0,PAD,4,0.488160259
28.99,93414.07813,359.9139099,93412,360.0986633,-20.2086,-5.842675781,0,PAD,5,8.136680301
29.015,93415.83594,359.7576599,93419,359.4763489,-20.2086,-5.865771484,0,PAD,1,8.124109146
29.04,93418.27344,359.540741,93424,359.0317688,-19.62,-5.909912109,0,PAD,2,0.493495344
29.065,93420.44531,359.3475037,93424,359.0317688,-19.62,-5.934716797,0,PAD,3,8.109328888
29.09,93423.11719,359.110199,93424,359.0317688,-19.62,-5.942773438,0,PAD,4,0.490827801
29.115,93425.28125,358.9179382,93424,359.0317688,-19.62,-5.934960938,0,PAD,5,8.114680779
29.14,93427.6875,358.7037659,93430,358.4981384,-19.62,-5.956738281,0,PAD,1,8.120966357
29.165,93429.8125,358.51474,93430,358.4981384,-19.62,-5.962646484,0,PAD,2,0.493495344
29.19,93432.125,358.3091736,93435,358.0536194,-19.62,-5.989599609,0,PAD,3,8.1226666
29.215,93434.04688,358.1383972,93430,358.4981384,-19.62,-5.961572266,0,PAD,4,0.496162886
29.24,93435.80469,357.9822083,93430,358.4981384,-19.62,-5.919824219,0,PAD,5,8.142965879
29.265,93437.78125,357.8066711,93440,357.6091003,-20.2086,-5.941162109,0,PAD,1,8.133537512
29.29,93438.51563,357.7411804,93419,359.4763489,-20.2086,-5.788574219,0,PAD,2,0.498830428
29.315,93439.89844,357.6182556,93435,358.0536194,-19.62,-5.752001953,0,PAD,3,8.119999058
29.34,93441.58594,357.4684753,93440,357.6091003,-19.62,-5.741162109,0,PAD,4,0.496162886
29.365,93442.90625,357.3509216,93442,357.431427,-19.62,-5.730322266,0,PAD,5,8.136680301
29.39,93444.92188,357.1721497,93451,356.6316223,-19.62,-5.773193359,0,PAD,1,8.127251935
29.415,93446.21094,357.0572815,93431,358.4095154,-19.62,-5.647265625,0,PAD,2,0.490827801
29.44,93448.24219,356.8769226,93453,356.453949,-19.62,-5.681054688,0,PAD,3,8.117331515
29.465,93449.98438,356.7217712,93447,356.986969,-19.62,-5.652636719,0,PAD,4,0.498830428
29.49,93452.03125,356.5398254,93447,356.986969,-19.62,-5.610839844,0,PAD,5,8.13982309
29.515,93453.21875,356.4346008,93447,356.986969,-19.62,-5.558398438,0,PAD,1,8.130394724
29.54,93454.57813,356.3138123,93444,357.2537537,-19.62,-5.471972656,0,PAD,2,0.493495344
29.565,93455.67188,356.2167053,93449,356.8092957,-19.62,-5.415185547,0,PAD,3,8.101326261
29.59,93457.03125,356.0953674,93449,356.8092957,-19.62,-5.348095703,0,PAD,4,0.493495344
29.615,93458.36719,355.9767761,93455,356.2762756,-19.62,-5.317089844,0,PAD,5,8.142965879
29.64,93459.67188,355.8608093,93465,355.3874207,-19.62,-5.348779297,0,PAD,1,8.114680779
29.665,93460.98438,355.7443542,93465,355.3874207,-19.62,-5.36328125,0,PAD,2,0.493495344
29.69,93462.99219,355.5656433,93467,355.2098083,-19.62,-5.37734375,0,PAD,3,8.117331515
29.715,93465.22656,355.3675842,93462,355.6542053,-19.0314,-5.3390625,0,PAD,4,0.496162886
29.74,93466.96875,355.2124939,93467,355.2098083,-19.0314,-5.326953125,0,PAD,5,8.146108668
29.765,93468.8125,355.0487976,93462,355.6542053,-19.0314,-5.264160156,0,PAD,1,8.130394724
29.79,93470.90625,354.8625793,93474,354.5877991,-19.0314,-5.280859375,0,PAD,2,0.501497971
29.815,93473.35938,354.6446838,93479,354.1434631,-19.0314,-5.319824219,0,PAD,3,8.114663973
29.84,93475.34375,354.4681091,93485,353.6100159,-19.0314,-5.38671875,0,PAD,4,0.496162886
29.865,93478.61719,354.1772156,93490,353.1662903,-19.0314,-5.471630859,0,PAD,5,8.133537512
29.89,93481.64063,353.908905,93490,353.1662903,-19.0314,-5.535058594,0,PAD,1,8.136680301
29.915,93484.24219,353.6776428,93485,353.6100159,-19.0314,-5.54140625,0,PAD,2,0.498830428
29.94,93486.78906,353.4512024,93501,352.1886292,-19.0314,-5.653417969,0,PAD,3,8.119999058
29.965,93489.59375,353.20224,93501,352.1886292,-19.0314,-5.741699219,0,PAD,4,0.501497971
29.99,93492.42188,352.9510803,93511,351.3002014,-19.62,-5.882861328,0,PAD,5,8.142965879
30.015,93495.625,352.6661682,93506,351.7444153,-19.0314,-5.960449219,0,PAD,1,8.120966357
30.04,93498.52344,352.4085999,93506,351.7444153,-19.0314,-6.017041016,0,PAD,2,0.493495344
30.065,93501.57813,352.1371155,93506,351.7444153,-19.0314,-6.054296875,0,PAD,3,8.114663973
30.09,93504.35938,351.8903503,93511,351.3002014,-19.62,-6.110400391,0,PAD,4,0.496162886
30.115,93507.21875,351.6365662,93516,350.8565369,-19.62,-6.183251953,0,PAD,5,8.152394245
30.14,93510.02344,351.3871155,93527,349.8791199,-19.62,-6.318359375,0,PAD,1,8.120966357
30.165,93512.78125,351.1419373,93522,350.3232727,-19.62,-6.388671875,0,PAD,2,0.498830428
30.19,93515.97656,350.8581238,93522,350.3232727,-19.62,-6.437890625,0,PAD,3,8.111996431
30.215,93518.44531,350.6392517,93527,349.8791199,-19.62,-6.505126953,0,PAD,4,0.490827801
30.24,93521.19531,350.3946228,93527,349.8791199,-19.0314,-6.549658203,0,PAD,5,8.130394724
30.265,93523.95313,350.1499939,93532,349.434967,-19.0314,-6.613037109,0,PAD,1,8.124109146
30.29,93526.27344,349.9434509,93527,349.8791199,-19.0314,-6.616796875,0,PAD,2,0.498830428
30.315,93527.78906,349.8093567,93516,350.8565369,-19.0314,-6.521386719,0,PAD,3,8.111996431
30.34,93529.16406,349.6871033,93516,350.8565369,-19.0314,-6.417382813,0,PAD,4,0.498830428
30.365,93530.28125,349.5878601,93516,350.8565369,-19.0314,-6.304443359,0,PAD,5,8.133537512
30.39,93531.23438,349.5030823,93516,350.8565369,-19.0314,-6.184570313,0,PAD,1,8.105252413
30.415,93532.69531,349.3732605,93538,348.9023132,-19.0314,-6.222216797,0,PAD,2,0.498830428
30.44,93533.8125,349.2740784,93530,349.6125183,-19.0314,-6.181347656,0,PAD,3,8.119999058
30.465,93534.53125,349.2102356,93509,351.478302,-19.0314,-5.970117188,0,PAD,4,0.496162886
30.49,93534.70313,349.1952209,93509,351.478302,-19.0314,-5.759716797,0,PAD,5,8.130394724
30.515,93535.30469,349.141571,93516,350.8565369,-19.0314,-5.602539063,0,PAD,1,8.130394724
30.54,93536.21875,349.0605774,93520,350.500824,-19.0314,-5.472851563,0,PAD,2,0.496162886
30.565,93536.50781,349.0348206,93522,350.3232727,-19.62,-5.352587891,0,PAD,3,8.119999058
30.59,93536.60156,349.0262146,93516,350.8565369,-19.0314,-5.182128906,0,PAD,4,0.493495344
30.615,93536.83594,349.0058899,93522,350.3232727,-19.62,-5.05546875,0,PAD,5,8.149251457
30.64,93537.21094,348.9720764,93516,350.8565369,-19.62,-4.879833984,0,PAD,1,8.127251935
30.665,93536.96875,348.9940491,93522,350.3232727,-19.62,-4.748046875,0,PAD,2,0.493495344
30.69,93537.55469,348.9420471,93539,348.813324,-19.62,-4.741113281,0,PAD,3,8.111996431
30.715,93540.0625,348.7189026,93566,346.4160461,-19.62,-4.922949219,0,PAD,4,0.496162886
30.74,93543.4375,348.4190979,93577,345.4390564,-19.62,-5.159326172,0,PAD,5,8.127251935
30.765,93546.97656,348.1047668,93562,346.7710266,-19.62,-5.251464844,0,PAD,1,8.124109146
30.79,93550.82813,347.7631531,93562,346.7710266,-19.62,-5.322216797,0,PAD,2,0.504165513
30.815,93554.26563,347.4580383,93584,344.8176575,-20.2086,-5.538378906,0,PAD,3,8.119999058
30.84,93557.64844,347.157135,93575,345.6165466,-20.2086,-5.655419922,0,PAD,4,0.493495344
30.865,93560.17969,346.9324646,93564,346.5935364,-20.2086,-5.666455078,0,PAD,5,8.130394724
30.89,93563.24219,346.660553,93566,346.4160461,-20.2086,-5.676660156,0,PAD,1,8.120966357
30.915,93566.10156,346.4069519,93571,345.9720764,-20.2086,-5.708740234,0,PAD,2,0.496162886
30.94,93568.58594,346.1860046,93566,346.4160461,-20.2086,-5.685888672,0,PAD,3,8.119999058
30.965,93570.875,345.9827576,93566,346.4160461,-20.2086,-5.650585938,0,PAD,4,0.493495344
30.99,93571.92188,345.8900452,93552,347.6591492,-20.2086,-5.496923828,0,PAD,5,8.136680301
31.015,93573.58594,345.7425842,93563,346.6820374,-20.2086,-5.423486328,0,PAD,1,8.133537512
31.04,93576.26563,345.5044861,93593,344.0188293,-20.2086,-5.565820313,0,PAD,2,0.493495344
31.065,93578.40625,345.3141174,93579,345.2616272,-20.2086,-5.577734375,0,PAD,3,8.119999058
31.09,93580.66406,345.1141663,93579,345.2616272,-20.2086,-5.573730469,0,PAD,4,0.501497971
31.115,93583.46875,344.8648376,93594,343.9298401,-20.2086,-5.667626953,0,PAD,5,8.117823568
31.14,93585.67969,344.6686096,93594,343.9298401,-20.2086,-5.739599609,0,PAD,1,8.127251935
31.165,93587.74219,344.4858093,93591,344.1962585,-20.2086,-5.768212891,0,PAD,2,0.496162886
31.19,93589.28906,344.3479919,93589,344.3737488,-20.2086,-5.764697266,0,PAD,3,8.114663973
31.215,93591.13281,344.1844788,93584,344.8176575,-20.2086,-5.709277344,0,PAD,4,0.493495344
31.24,93592.67188,344.04776,93575,345.6165466,-20.2086,-5.575341797,0,PAD,5,8.136680301
31.265,93594.33594,343.9003601,93596,343.7523499,-20.2086,-5.594091797,0,PAD,1,8.133537512
31.29,93595.96875,343.7550354,93596,343.7523499,-20.2086,-5.597021484,0,PAD,2,0.496162886
31.315,93597.92188,343.5818787,93586,344.6401672,-20.2086,-5.509863281,0,PAD,3,8.125334143
31.34,93600.45313,343.3572693,93602,343.2200623,-20.2086,-5.534228516,0,PAD,4,0.493495344
31.365,93602.82813,343.1465759,93602,343.2200623,-19.62,-5.542236328,0,PAD,5,8.136680301
31.39,93603.80469,343.0597839,93602,343.2200623,-19.62,-5.534472656,0,PAD,1,8.120966357
31.415,93605.01563,342.9519958,93582,344.9951477,-19.62,-5.363671875,0,PAD,2,0.504165513
31.44,93605.3125,342.9257507,93582,344.9951477,-19.62,-5.191162109,0,PAD,3,8.119999058
31.465,93606.16406,342.8501892,93582,344.9951477,-19.62,-5.016943359,0,PAD,4,0.506833056
31.49,93607.35938,342.7440491,93603,343.131073,-19.62,-4.999707031,0,PAD,5,8.13982309
31.515,93608.50781,342.6421814,93598,343.5749207,-19.62,-4.933154297,0,PAD,1,8.108395202
31.54,93609.64063,342.5419617,93603,343.131073,-19.62,-4.894921875,0,PAD,2,0.496162886
31.565,93610.75781,342.4427795,93595,343.8413391,-19.62,-4.785888672,0,PAD,3,8.114663973
31.59,93612.03125,342.3296814,93605,342.9536438,-19.62,-4.747216797,0,PAD,4,0.506833056
31.615,93614.46875,342.1131287,93618,341.8000793,-20.2086,-4.795166016,0,PAD,5,8.133537512
31.64,93617.61719,341.8338928,93634,340.3797913,-20.2086,-4.945214844,0,PAD,1,8.124109146
31.665,93620.54688,341.5738831,93634,340.3797913,-20.2086,-5.070751953,0,PAD,2,0.498830428
31.69,93622.83594,341.3707581,93634,340.3797913,-20.2086,-5.172753906,0,PAD,3,8.117331515
31.715,93625.64063,341.1215515,93628,340.9125061,-20.2086,-5.208300781,0,PAD,4,0.501497971
31.74,93627.82031,340.9286194,93639,339.9360657,-19.62,-5.308935547,0,PAD,5,8.127251935
31.765,93629.64844,340.7662048,93630,340.7351379,-19.62,-5.320458984,0,PAD,1,8.130394724
31.79,93630.94531,340.6509705,93614,342.1549377,-20.2086,-5.197265625,0,PAD,2,0.493495344
31.815,93632.23438,340.5368347,93620,341.6221619,-20.2086,-5.114013672,0,PAD,3,8.117331515
31.84,93633.07031,340.4623718,93621,341.5337219,-20.2086,-5.031591797,0,PAD,4,0.498830428
31.865,93634.59375,340.327301,93641,339.7586975,-20.2086,-5.090234375,0,PAD,5,8.133537512
31.89,93635.78906,340.2211609,93627,341.000946,-20.2086,-5.026269531,0,PAD,1,8.130394724
31.915,93638.4375,339.9864807,93664,337.7182312,-20.6991,-5.230322266,0,PAD,2,0.501497971
31.94,93641.20313,339.7409973,93658,338.2502747,-20.6991,-5.36015625,0,PAD,3,8.1226666
31.965,93643.92188,339.4993591,93653,338.6939392,-20.6991,-5.428222656,0,PAD,4,0.498830428
31.99,93646.82813,339.2416077,93664,337.7182312,-20.6991,-5.558886719,0,PAD,5,8.136680301
32.015,93649.77344,338.9806213,93653,338.6939392,-20.2086,-5.582373047,0,PAD,1,8.133537512
32.04,93653.09375,338.6858826,93680,336.2990417,-20.2086,-5.792333984,0,PAD,2,0.496162886
32.065,93656.53125,338.381012,93669,337.2746277,-20.2086,-5.888671875,0,PAD,3,8.119999058
32.09,93660.14844,338.0600891,93685,335.8554993,-20.2086,-6.081933594,0,PAD,4,0.501497971
32.115,93663.71094,337.743927,93680,336.2990417,-20.2086,-6.207861328,0,PAD,5,8.13982309
32.14,93667.50781,337.4069519,93674,336.8310242,-20.2086,-6.263037109,0,PAD,1,8.142965879
32.165,93671.16406,337.0827942,93685,335.8554993,-20.2086,-6.380810547,0,PAD,2,0.498830428
32.19,93674.71875,336.7672424,93690,335.4119568,-20.2086,-6.510986328,0,PAD,3,8.125334143
32.215,93678.28125,336.4512024,93685,335.8554993,-20.2086,-6.578125,0,PAD,4,0.493495344
32.24,93682.23438,336.1008606,93701,334.436554,-20.2086,-6.743457031,0,PAD,5,8.130394724
32.265,93685.85156,335.7799377,93711,333.5496521,-20.2086,-6.952978516,0,PAD,1,8.127251935
32.29,93690.3125,335.3841248,93706,333.9930725,-20.2086,-7.093798828,0,PAD,2,0.488160259
32.315,93694.47656,335.0150452,93706,333.9930725,-20.2086,-7.205517578,0,PAD,3,8.119999058
32.34,93698.48438,334.6593933,93704,334.1703796,-20.2086,-7.276513672,0,PAD,4,0.493495344
32.365,93702.10156,334.3385315,93715,333.1945496,-20.6991,-7.407519531,0,PAD,5,8.133537512
32.39,93705.88281,334.0032654,93711,333.5496521,-20.6991,-7.479785156,0,PAD,1,8.117823568
32.415,93709.77344,333.6583557,93715,333.1945496,-20.6991,-7.558935547,0,PAD,2,0.501497971
32.44,93712.74219,333.3948669,93710,333.638031,-20.6991,-7.576318359,0,PAD,3,8.114663973
32.465,93716.17969,333.0901184,93720,332.7516785,-20.6991,-7.649462891,0,PAD,4,0.496162886
32.49,93718.89063,332.8497009,93720,332.7516785,-20.6991,-7.698583984,0,PAD,5,8.142965879
32.515,93721.29688,332.6365662,93731,331.7759705,-21.2877,-7.807617188,0,PAD,1,8.108395202
32.54,93723.75,332.4190979,93715,333.1945496,-21.2877,-7.770214844,0,PAD,2,0.498830428
32.565,93725.875,332.2306213,93725,332.3082581,-21.7782,-7.791894531,0,PAD,3,8.114663973
32.59,93728.04688,332.0378723,93715,333.1945496,-21.7782,-7.718457031,0,PAD,4,0.501497971
32.615,93729.8125,331.8815002,93718,332.9289246,-21.7782,-7.654931641,0,PAD,5,8.127251935
32.64,93731.78125,331.7069397,93729,331.9532166,-21.7782,-7.659423828,0,PAD,1,8.108395202
32.665,93733.1875,331.5821838,93713,333.372345,-21.2877,-7.525634766,0,PAD,2,0.493495344
32.69,93734.64063,331.4530945,93729,331.9532166,-21.2877,-7.503173828,0,PAD,3,8.119999058
32.715,93735.91406,331.3406677,93729,331.9532166,-21.2877,-7.464892578,0,PAD,4,0.493495344
32.74,93736.92969,331.2501526,93713,333.372345,-21.2877,-7.290820313,0,PAD,5,8.142965879
32.765,93737.44531,331.2046814,93713,333.372345,-21.2877,-7.112011719,0,PAD,1,8.117823568
32.79,93737.85938,331.1676941,93708,333.8158264,-20.6991,-6.892089844,0,PAD,2,0.493495344
32.815,93738.78125,331.0863342,93724,332.396637,-21.2877,-6.791699219,0,PAD,3,8.114663973
32.84,93739.61719,331.0119324,93724,332.396637,-21.2877,-6.681494141,0,PAD,4,0.501497971
32.865,93740.5625,330.9283752,93722,332.5738831,-20.6991,-6.547705078,0,PAD,5,8.114680779
32.89,93742.05469,330.7961121,93738,331.155426,-20.2086,-6.5265625,0,PAD,1,8.130394724
32.915,93742.61719,330.7463684,93729,331.9532166,-20.2086,-6.423193359,0,PAD,2,0.496162886
32.94,93744.29688,330.5975037,93750,330.0915222,-20.2086,-6.468066406,0,PAD,3,8.114663973
32.965,93746.35156,330.4149475,93750,330.0915222,-20.6991,-6.492773438,0,PAD,4,0.496162886
32.99,93749.32813,330.1509705,93757,329.4710388,-20.6991,-6.551318359,0,PAD,5,8.13982309
33.015,93752.63281,329.8581238,93776,327.7869568,-20.6991,-6.731103516,0,PAD,1,8.114680779
33.04,93755.17969,329.6327209,93757,329.4710388,-20.6991,-6.737451172,0,PAD,2,0.504165513
33.065,93757.55469,329.4217834,93762,329.0278015,-20.6991,-6.763378906,0,PAD,3,8.114663973
33.09,93760.07031,329.1991272,93762,329.0278015,-20.6991,-6.770117188,0,PAD,4,0.493495344
33.115,93762.42188,328.9903259,93773,328.053009,-20.6991,-6.841992188,0,PAD,5,8.13982309
33.14,93764.84375,328.7756653,93764,328.8506165,-20.6991,-6.823388672,0,PAD,1,8.130394724
33.165,93767.78906,328.5149841,93775,327.875824,-20.6991,-6.870800781,0,PAD,2,0.498830428
